id;meta_id;nombre;precio;categoria;genero;tallas;descripcion;disponible;imagen_meta_url;imagen_local_path
049;26044964881808129;TOP SATINADO TIRANTES FINOS;6.99;sin_categoria;unisex;XS,S,M,L;M;True;https://scontent.fqsa1-1.fna.fbcdn.net/v/t45.5328-4/620669243_2037840493660541_6064277805827545825_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=c7e7b7&_nc_ohc=qJBEKEGiTwMQ7kNvwFPoAKv&_nc_oc=AdrU-BINIi2xZcNIfIwESjIuzk-arGvYCORoM8Pf30Q8LWvM8g-3-PAgyRy0sdJlltI&_nc_zt=23&_nc_ht=scontent.fqsa1-1.fna&edm=ANyJclEEAAAA&_nc_gid=EATm5ibRuWfwfRxjlVRHaQ&_nc_tpa=Q5bMBQHnt1F-jHnoFV87IYzSQLv6o27pxUnZTkZeVulmU73Dd856JACKjVARowMMjuS7Ii6QaXL2C-WnlA&oh=00_Af0hlVhAyvj1hoTsAphO76YFBLk9by16FFvRCHzxz4H5WQ&oe=69EA9FA5;images/049.jpg
050;26143200852035266;VESTIDO FORRO CORTO PALABRA DE HONOR;5.99;sin_categoria;unisex;XS,S,M,L;M;True;https://scontent.fqsa1-1.fna.fbcdn.net/v/t45.5328-4/620150793_902826922294983_2793670039815356417_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=c7e7b7&_nc_ohc=T5eirrqkUuoQ7kNvwGFvVNp&_nc_oc=AdqS134t35m0hYi3HMhQUD4GB4Ou06ADxbLYaxcA9gG5iswZHDK604qyPvPSXjZVXvo&_nc_zt=23&_nc_ht=scontent.fqsa1-1.fna&edm=ANyJclEEAAAA&_nc_gid=EATm5ibRuWfwfRxjlVRHaQ&_nc_tpa=Q5bMBQFpaTDW7Tde5FH8XwRle89D6d3Op9IrbWwxjoAeE41jK2XDKO_137-XVx_Z-Ge7E0asrIigizjNOA&oh=00_Af1XtnX9EPTBZ8DjEaIqrej8gSZovfldMQvcD_XHrratQA&oe=69EA8E63;images/050.jpg
051;26380574861591546;FUNDA PORTÁTIL LOGO;3.99;sin_categoria;unisex;XS,S,M,L;Talla unica;True;https://scontent.fqsa1-1.fna.fbcdn.net/v/t45.5328-4/620658852_1213147973655091_6077917351673880844_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=c7e7b7&_nc_ohc=CjHr5KU8BiAQ7kNvwFqi60f&_nc_oc=AdpnhootELkJWohY3Y9Sf-uvaTAKuuX-rzZqo0qTLNc5gE6-xaHiTGs-jFalS5VvqBs&_nc_zt=23&_nc_ht=scontent.fqsa1-1.fna&edm=ANyJclEEAAAA&_nc_gid=EATm5ibRuWfwfRxjlVRHaQ&_nc_tpa=Q5bMBQHROwGAg3kAr6VTEE6xycnfEarPwCvr1fe4GPELkLwM6cvk8invyWCjvWdQ8tWL7Wtf3Elvn8kkFg&oh=00_Af1wPfivN5AqInpWKQ4uzK0f-WZm346nnUhL_JoSQUcmSA&oe=69EA7695;images/051.jpg
052;26416294184638953;TOP PUNTO DETALLES CONTRASTE;7.99;sin_categoria;unisex;XS,S,M,L;M;True;https://scontent.fqsa1-1.fna.fbcdn.net/v/t45.5328-4/621672819_1947367182839059_4568786202038069259_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=c7e7b7&_nc_ohc=kH0Q1xrafTkQ7kNvwHt-85I&_nc_oc=AdpQnB9aFqqEtkYYsGEanFWvDHrsgB7QFOTHU1tMTPqjiQLUreZ0JGTE40x6rpRFkGs&_nc_zt=23&_nc_ht=scontent.fqsa1-1.fna&edm=ANyJclEEAAAA&_nc_gid=EATm5ibRuWfwfRxjlVRHaQ&_nc_tpa=Q5bMBQGQVwpuNl92ldkUH7jmh8nuXkDDmGQ9hBVSK3nU7gNDIPFvZTeLpDToHfU1u79edD39T2JLu34hBQ&oh=00_Af3ZxTdrCaUBVE8_I_H8hgUKD_s4-9VhU2rWfG9Shp2UHw&oe=69EA7C66;images/052.jpg
053;26426315570305196;CAMISETA ALGODÓN MENSAJE ESTAMPADO;5.99;sin_categoria;unisex;XS,S,M,L;S;True;https://scontent.fqsa1-1.fna.fbcdn.net/v/t45.5328-4/619625284_1212643407641564_4140116606913585603_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=c7e7b7&_nc_ohc=SpzmQGoh7r4Q7kNvwHLJWqd&_nc_oc=Adq4eYKnpst7Zpahpf25JJl4HYRFGH8mnpYOTFuh79_Q_QEqv7RKNyN0nFN_25Fhz8s&_nc_zt=23&_nc_ht=scontent.fqsa1-1.fna&edm=ANyJclEEAAAA&_nc_gid=EATm5ibRuWfwfRxjlVRHaQ&_nc_tpa=Q5bMBQHaD9r8f7VugoE3CU1-r6PvD4L8_0ibBWTFTXnluBC4AS7yzn38cz_9tm9XpikBiSrP8TOjPfaJZg&oh=00_Af2csxQJ7d0X6yN4D6oyWVttBRQrUGLaO-cctqD7pL6TCA&oe=69EA9EA2;images/053.jpg
054;33334067559575261;TOP BANDEAU RAYAS;3.99;sin_categoria;unisex;XS,S,M,L;M;True;https://scontent.fqsa1-1.fna.fbcdn.net/v/t45.5328-4/620449185_1428819818909780_3804902912252082985_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=c7e7b7&_nc_ohc=Fo4ADtiAZYAQ7kNvwE8QjYS&_nc_oc=AdoouJ1H_fYGJhAKhHeTrNfJ5X60f29Ecj7NKsTbPlzHfsJWghcCunjFMYKGHrQqQWM&_nc_zt=23&_nc_ht=scontent.fqsa1-1.fna&edm=ANyJclEEAAAA&_nc_gid=EATm5ibRuWfwfRxjlVRHaQ&_nc_tpa=Q5bMBQGlZRB1C974sgwMoeEXENPkwDTW5o2E9r49Lmpri9Wp1XWi69qw-hDTIZNPtmhs88afwz_xKOT0ng&oh=00_Af3Z61daxE_v01wZd_aGZ8zWnvH1IJZMHzypit5Ye_ijbQ&oe=69EA82B2;images/054.jpg
055;33933671879564375;CAMISA CROP RAYAS;6.99;sin_categoria;unisex;XS,S,M,L;M;True;https://scontent.fqsa1-1.fna.fbcdn.net/v/t45.5328-4/621171606_25717745981249520_2658482945731436438_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=c7e7b7&_nc_ohc=xkr8AzJgCXYQ7kNvwFlp18G&_nc_oc=Adq45_PrMzaPq_j2_moO82TP81TA3vOYR_LvG6gYjnznhHyDC5EugBYChsPEymiMgMw&_nc_zt=23&_nc_ht=scontent.fqsa1-1.fna&edm=ANyJclEEAAAA&_nc_gid=EATm5ibRuWfwfRxjlVRHaQ&_nc_tpa=Q5bMBQG2sONnK0UKYRlMIPXv7GkUlSOxDJM6MKtTa_haVmAYsNbun0npw8ZKHID3m2MBWmfp0wptE5tJ7g&oh=00_Af1srAi0MBjqzduL5KtGzqHXn01GlyrP_eaN0uakvM7eXw&oe=69EA9739;images/055.jpg
056;34010935948520240;VESTIDO ASIMÉTRICO STRASS;3.99;sin_categoria;unisex;XS,S,M,L;M;True;https://scontent.fqsa1-1.fna.fbcdn.net/v/t45.5328-4/621797796_2773641059647235_70708566136972096_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=c7e7b7&_nc_ohc=b4Nm3gyjqvgQ7kNvwF6Qfiw&_nc_oc=AdrCH5tpVo3I_pcZrYO9GILm6sJrNWUiFEJcIIx2t-cRD5oKXJ6Rgx2VKOPitCg58r0&_nc_zt=23&_nc_ht=scontent.fqsa1-1.fna&edm=ANyJclEEAAAA&_nc_gid=EATm5ibRuWfwfRxjlVRHaQ&_nc_tpa=Q5bMBQFKX3XOnA6KNQRFB-zk1sCay_0E8dT95QC_KrZC_KPDz_MCvb07wWe5r9sGBIIM_JQG0XGSz1ZcNg&oh=00_Af1pu5O6hM9_kHLpm_0VgjfTteqT2OXXrbPzZ-MDcjPLBQ&oe=69EAA484;images/056.jpg
057;34413606118238049;TOP TERCIOPELO ASIMÉTRICO STRASS;2.99;sin_categoria;unisex;XS,S,M,L;S;True;https://scontent.fqsa1-1.fna.fbcdn.net/v/t45.5328-4/620795619_1930981151144174_8280902045404174528_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=c7e7b7&_nc_ohc=ILT0GuistwsQ7kNvwH_eAHc&_nc_oc=AdoC0gzyLItUGs5_Ar_XKweRfkMxBfc-Jkkj44mojDHRBCvzzZ4qln0PhEIN5Mo-OXU&_nc_zt=23&_nc_ht=scontent.fqsa1-1.fna&edm=ANyJclEEAAAA&_nc_gid=EATm5ibRuWfwfRxjlVRHaQ&_nc_tpa=Q5bMBQGmxMrI1Fs1z9Ljgxt-mk6pVhRuwsAPev2QLZV9daMKqHsRXwx9GV4QpmEuaSDcf8utpIPF7_6ENA&oh=00_Af1miCBWmU3HpFbXAW7eQDc6mvVxu9-E9d0v9627G-GaNQ&oe=69EAA642;images/057.jpg
058;34642104878722178;VESTIDO PUNTO CORTO;3.99;sin_categoria;unisex;XS,S,M,L;S;True;https://scontent.fqsa1-1.fna.fbcdn.net/v/t45.5328-4/619465919_1175166021059225_6388915556910285752_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=c7e7b7&_nc_ohc=tGH6MEIduVwQ7kNvwHSwrKU&_nc_oc=Adr8LO2AzYZdR86ZDmdIGB87pNzsG10cwsDO99WahTK-5NM0nXpAPlEhId_NZahN8SQ&_nc_zt=23&_nc_ht=scontent.fqsa1-1.fna&edm=ANyJclEEAAAA&_nc_gid=EATm5ibRuWfwfRxjlVRHaQ&_nc_tpa=Q5bMBQFWzaRdK9AD0xsuWf3HOjHqpL3nJtqrNDdReevPsrNv6eH9dy4QR0ZR5R3XOCbyAQifWxZslQmdxw&oh=00_Af1TBXOn_w6pkpUfFYLjQYgcPrVGe3ww9YnOJDO97WCiPQ&oe=69EA86F4;images/058.jpg
059;34713987794867198;CAMISA RAYAS TEXTURA;5.99;sin_categoria;unisex;XS,S,M,L;S;True;https://scontent.fqsa1-1.fna.fbcdn.net/v/t45.5328-4/621165332_1547216379727014_5783489778020901634_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=c7e7b7&_nc_ohc=ehDGdRGmFXQQ7kNvwHP0rUS&_nc_oc=Adrj42IQajB9zprbqXvdrsqH87o6yhfsKjxvspZCBJEWig9PLxn_CKmI5DQi8lkjH90&_nc_zt=23&_nc_ht=scontent.fqsa1-1.fna&edm=ANyJclEEAAAA&_nc_gid=EATm5ibRuWfwfRxjlVRHaQ&_nc_tpa=Q5bMBQFhoYWSNY6sz2k1n-BUzAPdhXzlEqjHk334OkYoomDlBa2Zu5N2kRATskO3_QbH-WI7kI-ORK2ydw&oh=00_Af1pxE48jSYKTgWUge--jmNBpWaAGZ2JTVewFf5Ck7A0IA&oe=69EA80E9;images/059.jpg
060;25545259995132401;CAMISETA DOBLE EL JUEGO DEL CALAMAR;7.79;sin_categoria;unisex;XS,S,M,L;M;False;https://scontent.fqsa1-1.fna.fbcdn.net/v/t45.5328-4/621833817_1531482244608933_8513132199087346184_n.png?_nc_cat=100&ccb=1-7&_nc_sid=c7e7b7&_nc_ohc=hPs2BDHL27AQ7kNvwFR5xqM&_nc_oc=AdqM8KwWqj7npbf8HSSJz2l8UmWqgTqfHEnKH4HfVAXXKEeXDuS5lyEDVPSYidaU_hk&_nc_zt=23&_nc_ht=scontent.fqsa1-1.fna&edm=ANyJclEEAAAA&_nc_gid=EATm5ibRuWfwfRxjlVRHaQ&_nc_tpa=Q5bMBQH49CZSJ-2wr6oncmi1SBG9hYrDIZlUhtZHK-1sqTrcECNfJRE_CPp4DU3v5OPewDtAE8DaDVV73A&oh=00_Af2D_HKicQRa2lZc1ExTwmiVvgqlPGO-8RYH0fMDJgH07Q&oe=69EAA89F;images/060.jpg
061;25884631481167321;CAMISETA HONDA CIVIC;5.39;sin_categoria;unisex;XS,S,M,L;S;False;https://scontent.fqsa1-1.fna.fbcdn.net/v/t45.5328-4/622292149_861493353428258_1231551879930501229_n.png?_nc_cat=106&ccb=1-7&_nc_sid=c7e7b7&_nc_ohc=GfNsNtb_gCoQ7kNvwGTIssx&_nc_oc=Adq47761LH32flJaOmDDJb8rOoJVCFEKcuLKgNsJjdHuKf0qgPkYMl33caH3ky-ZuRI&_nc_zt=23&_nc_ht=scontent.fqsa1-1.fna&edm=ANyJclEEAAAA&_nc_gid=EATm5ibRuWfwfRxjlVRHaQ&_nc_tpa=Q5bMBQEVkNBggZG8ecJbmOacDDMH30T0bL96Epni0EuyQDPen1Dl-nscv2bZd-ralRBu0Fz2W9NpgfOG1Q&oh=00_Af0SQ850DsB9cc5k_cG6-qyg5-a9wxlKXPjrhRPvCw0hWQ&oe=69EA73DA;images/061.jpg
062;25667704766172587;CAMISETA VERDE TEXTO;3.89;sin_categoria;unisex;XS,S,M,L;S;False;https://scontent.fqsa1-1.fna.fbcdn.net/v/t45.5328-4/620460146_1214297670197581_3482261573683321613_n.png?_nc_cat=100&ccb=1-7&_nc_sid=c7e7b7&_nc_ohc=PrTWu1KTjvUQ7kNvwEG8m_L&_nc_oc=Adqan8NjVeM_yYvWcy_41DOL87s1zE4WjE7WY6KTQ0rrT5_ayUD2agDZKPcmH2loHFg&_nc_zt=23&_nc_ht=scontent.fqsa1-1.fna&edm=ANyJclEEAAAA&_nc_gid=EATm5ibRuWfwfRxjlVRHaQ&_nc_tpa=Q5bMBQETrMV8Z0We1U9c3qPveurIPU1puDsx9YykvfRjP8CT4aDmi1XirfBds2mv2xvYWarS3btnJNIE_Q&oh=00_Af3uouP08h8T0ocU5eWyDeKxI-xKc2478ccYHtlTiy71SA&oe=69EAA109;images/062.jpg
063;25672186162410693;CAMISETA POLIAMIDA MANGA CORTA;2.69;sin_categoria;unisex;XS,S,M,L;L;False;https://scontent.fqsa1-1.fna.fbcdn.net/v/t45.5328-4/620218117_780038094444161_2708108003973773492_n.png?_nc_cat=103&ccb=1-7&_nc_sid=c7e7b7&_nc_ohc=GQLvjJZkNQoQ7kNvwHmj9Jf&_nc_oc=AdqPTybhZBChIrCLdn4e-ZWgk-HOSBrp0Hf5tYDFH0eBeBcHbYAgT6FFmSMUglIIKCg&_nc_zt=23&_nc_ht=scontent.fqsa1-1.fna&edm=ANyJclEEAAAA&_nc_gid=EATm5ibRuWfwfRxjlVRHaQ&_nc_tpa=Q5bMBQE1qtH7OBBQaUMq0-umdtg1X-xY1ZE1bNmx1DUmP6wCjNNRQlpCkx30tTMHDV_R6S0IQOfEtJht4Q&oh=00_Af3ZnZKM4sxi01v6-hZOKm74F1OYuu-bEr41WSMDTsRo4Q&oe=69EA880F;images/063.jpg
064;25488213340801568;FUNDA IPHONE ACOLCHADA STWD;2.39;sin_categoria;unisex;XS,S,M,L;14 Pro;False;https://scontent.fqsa1-1.fna.fbcdn.net/v/t45.5328-4/622085504_26156650850599026_1116677950360580102_n.png?_nc_cat=104&ccb=1-7&_nc_sid=c7e7b7&_nc_ohc=0dFxGF0q2y0Q7kNvwGC-GnG&_nc_oc=AdqBxOnzsg-yPxb4xgZPYKAlKQWJEBpjHGFXxdYITJbW2ksEOR6j78LQncYzueH2MYg&_nc_zt=23&_nc_ht=scontent.fqsa1-1.fna&edm=ANyJclEEAAAA&_nc_gid=EATm5ibRuWfwfRxjlVRHaQ&_nc_tpa=Q5bMBQGItUR1qSgoxI1qpWu34Ae0NJrLzDuE2jHQ1eANlJgDxcCwNi3YK_eabrK0kPh6MlOmaMRb4DRUtQ&oh=00_Af3c7JOq5oat7EkkdTe3QjWISuElZ6Zq-Entc5o9f0SqUQ&oe=69EA7F88;images/064.jpg
065;26324815610456371;CAMISA MANGA CORTA CORTA RAYAS STWD;15.58;sin_categoria;unisex;XS,S,M,L;L;False;https://scontent.fqsa1-1.fna.fbcdn.net/v/t45.5328-4/622298061_1519267793247524_2792365882469499971_n.png?_nc_cat=101&ccb=1-7&_nc_sid=c7e7b7&_nc_ohc=YBfFnisIQL8Q7kNvwHIyAsI&_nc_oc=AdqgXr81qhcGUxn0Ijl4w4ZRSx9gcTpryvydp3codlqrsLO7CRZ5-_Yfu__3HwLHeyY&_nc_zt=23&_nc_ht=scontent.fqsa1-1.fna&edm=ANyJclEEAAAA&_nc_gid=EATm5ibRuWfwfRxjlVRHaQ&_nc_tpa=Q5bMBQGSBKg_oK7WuSo93TnxF4CoOhTtIUvFev0-92J01LnN7xKwU9XhKhLyMcwKcygLKEgv5fxsS4yaiQ&oh=00_Af231Kv7Kf4TKp604NR8nevc8Pc3aGlqA4TQK5Pjgwqw-Q&oe=69EAA7C1;images/065.jpg
066;25580692341631535;CAMISETA MANGA CORTA ESTRUCTURADA;11.67;sin_categoria;unisex;XS,S,M,L;S;False;https://scontent.fqsa1-1.fna.fbcdn.net/v/t45.5328-4/621736884_1219203569720137_8826603289753682922_n.png?_nc_cat=100&ccb=1-7&_nc_sid=c7e7b7&_nc_ohc=CyN4cJuYi3oQ7kNvwF__d4n&_nc_oc=AdpTzy13822gS3sxA3ooORzKbFi0D22qDJvJjeR4TCnUUVy_sZgWPS99w6NFZPJKvp8&_nc_zt=23&_nc_ht=scontent.fqsa1-1.fna&edm=ANyJclEEAAAA&_nc_gid=EATm5ibRuWfwfRxjlVRHaQ&_nc_tpa=Q5bMBQGHhAlwDPsnSD7op5goD9R5LPbCNtsZmE-6DfJUg9pbLfQXKeG63co4fFHeMfIcrVp0eNuS0dJOSw&oh=00_Af0-_EIdRZwwYXSWIjbL240VonMhTCBmmcFf2JMN7e7CnA&oe=69EA8DDD;images/066.jpg
067;26018417797791930;CAMISETA HEAVY WEIGHT;7.78;sin_categoria;unisex;XS,S,M,L;M;False;https://scontent.fqsa1-1.fna.fbcdn.net/v/t45.5328-4/620164686_1969915650260140_4433383817824045015_n.png?_nc_cat=104&ccb=1-7&_nc_sid=c7e7b7&_nc_ohc=o3oNqidPsl4Q7kNvwGdqIaq&_nc_oc=AdqVYZzRvZv28IvZT3FPQtkUrVqIpgPPJPOH1VQU7IulUgu3uv2K7k3olozHk4GxXSM&_nc_zt=23&_nc_ht=scontent.fqsa1-1.fna&edm=ANyJclEEAAAA&_nc_gid=EATm5ibRuWfwfRxjlVRHaQ&_nc_tpa=Q5bMBQHePScrte-ESa79ZmArNRRsU7D-ff3dE2MotpsCrYSsEoWZWhFQH1qzsSgru63yujx0GEAkasznag&oh=00_Af0wD_4D8m8p_ycqTTdEDGlrOlbG4gqMblI-_exFDNReAg&oe=69EA8A00;images/067.jpg
068;25645315658450664;CROP TOP TIRANTES;2.09;sin_categoria;unisex;XS,S,M,L;S;False;https://scontent.fqsa1-1.fna.fbcdn.net/v/t45.5328-4/620158357_1593125255151189_4634936601410873573_n.png?_nc_cat=103&ccb=1-7&_nc_sid=c7e7b7&_nc_ohc=hXbw5XgmUkgQ7kNvwGKufZf&_nc_oc=AdpU5UTCHgqImHcKZu9wjtryrZdfg7Xa5NZHLywrbqRPwutWHd6OVLFMKahCumPfslw&_nc_zt=23&_nc_ht=scontent.fqsa1-1.fna&edm=ANyJclEEAAAA&_nc_gid=EATm5ibRuWfwfRxjlVRHaQ&_nc_tpa=Q5bMBQFUIz6hvogzqyOMb79b3Lba13OZVpa_PNsp3DH3R3srpIv94zweHVbtv3Su5rV5CKob1uJWnC0bwA&oh=00_Af3x-nRDdQZKCHJiCHotK1-t_ow0UJR0z4vfxpN7yWsAtg&oe=69EAAA49;images/068.jpg
069;24195538580144023;CAMISETA VARSITY 50TH ANNIVERSARY;4.78;sin_categoria;unisex;XS,S,M,L;M;True;https://scontent.fqsa1-1.fna.fbcdn.net/v/t45.5328-4/628367530_1652449399539185_2897477595892199701_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=c7e7b7&_nc_ohc=PdMYmZN_FREQ7kNvwGebO0Q&_nc_oc=AdoUO9GkYUq2VH79-SEAuj9G_JjTs-TAH1R6zid31YGl29o2IDD6C63gDEVQIw5A1Fo&_nc_zt=23&_nc_ht=scontent.fqsa1-1.fna&edm=ANyJclEEAAAA&_nc_gid=EATm5ibRuWfwfRxjlVRHaQ&_nc_tpa=Q5bMBQH8kzVNEqF6cewmt1K4UjIYW48sb60jZ7hlc6QsYFuCGeAnIQzCv6zYW-qYOxeUUCwZPLWrhTyqgg&oh=00_Af2vdfNMyp6Vw0uvL7NY0Lfp6Dp2-kQOBw2BpDTKBy373Q&oe=69EA79D3;images/069.jpg
070;24951030314573901;CAMISETA EFECTO LAVADO CARE BEARS;5.38;sin_categoria;unisex;XS,S,M,L;M;True;https://scontent.fqsa1-1.fna.fbcdn.net/v/t45.5328-4/626033073_915191587648939_1766594150850011252_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=c7e7b7&_nc_ohc=ds9l1mtYB5AQ7kNvwHF2AJP&_nc_oc=AdraTLk3geTFEsu710iKyQ3UDtHExQS6bIRJfGpbjlE7Z-rNJxDETgZ3RyZ-HEMJbQk&_nc_zt=23&_nc_ht=scontent.fqsa1-1.fna&edm=ANyJclEEAAAA&_nc_gid=EATm5ibRuWfwfRxjlVRHaQ&_nc_tpa=Q5bMBQEF8PC4ZYxV_PpDENr39qNmRg_g2jRkSMSEkwOnyHtZS-vns0V_bWEnyWdczpdaevZ91WYQvbS-BQ&oh=00_Af0Kv0mLkgOw0PluaF5LnQxBep6ZkhcfoqWrOS5zEHzygg&oe=69EAA118;images/070.jpg
071;25202028322808901;CAMISETA FLOR VOLUMEN;5.98;sin_categoria;unisex;XS,S,M,L;S;True;https://scontent.fqsa1-1.fna.fbcdn.net/v/t45.5328-4/627056951_1358598799645210_7305261580309208301_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=c7e7b7&_nc_ohc=jFVelvFHUmQQ7kNvwEiHo6k&_nc_oc=Adq0OrALMOf1et3HTuv0vSeITwtxYEKSNb4SsXWZaC1iTqeGwJRMY2dscioSDE5rgE0&_nc_zt=23&_nc_ht=scontent.fqsa1-1.fna&edm=ANyJclEEAAAA&_nc_gid=EATm5ibRuWfwfRxjlVRHaQ&_nc_tpa=Q5bMBQENxcyhDm_IL4EHFb5pZCnWin4_UChASggde5SFwvaACXd3fXwGKmRh_cVfVTnIhvoLgv7il7mOYw&oh=00_Af13A9nbKY0VJcAo5D7ZTDOYqSHKKmiAqlQksrG-5-HF_A&oe=69EA8670;images/071.jpg
072;25409450852084008;VESTIDO SARGA CRUZADO;8.39;sin_categoria;unisex;XS,S,M,L;S;True;https://scontent.fqsa1-1.fna.fbcdn.net/v/t45.5328-4/627677411_876574868348605_8075775387363957585_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=c7e7b7&_nc_ohc=UlOO9v0ukiEQ7kNvwF8J40O&_nc_oc=Adp_JBHPPiiPNd1HhLIsWnnSHUsHMvbtwOj7TmW9OHoAtib5riBLZ80pJmLZ_y0paJo&_nc_zt=23&_nc_ht=scontent.fqsa1-1.fna&edm=ANyJclEEAAAA&_nc_gid=EATm5ibRuWfwfRxjlVRHaQ&_nc_tpa=Q5bMBQGYGLw3qw_20kKQZzZGCWuFXnPXLmeYsK_g3KQPoq3isRRF7-_EcfTYdoGVB31_cff9TqwuNnlFZw&oh=00_Af2HgfJa-LVAab9UZWrDR6SGjly9vXbDz1rDez4YU7pOhQ&oe=69EA9869;images/072.jpg
073;25446699838364692;TOP FORNITURA PICUETA;4.78;sin_categoria;unisex;XS,S,M,L;S;True;https://scontent.fqsa1-1.fna.fbcdn.net/v/t45.5328-4/627107489_2627875837585266_1616178842530719525_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=c7e7b7&_nc_ohc=8zjC24e2I7cQ7kNvwFjzQYL&_nc_oc=AdpyTudWlzYa5QHwqo43cutYjNI7V1ycmlOmxX_rqdb668-GJJPhbxgwWWQPbn0phf4&_nc_zt=23&_nc_ht=scontent.fqsa1-1.fna&edm=ANyJclEEAAAA&_nc_gid=EATm5ibRuWfwfRxjlVRHaQ&_nc_tpa=Q5bMBQHz9UKolXz9p30PXSZK8OlJndos5NXSLLTaMij2gF4avGOUZlrNfTNbLIGzTwH5OmNVIOykPH7maw&oh=00_Af2BZ067arQrqQ-h2RQWJOtExruhM2W8FluB8zSXxzqEGw&oe=69EA9255;images/073.jpg
074;25447373358275345;CAMISETA FLOR VOLUMEN;5.98;sin_categoria;unisex;XS,S,M,L;S;True;https://scontent.fqsa1-1.fna.fbcdn.net/v/t45.5328-4/626286313_1434029438294039_4264231328597168919_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=c7e7b7&_nc_ohc=MhaLwyjhelYQ7kNvwFjTPe5&_nc_oc=AdoLGXDFeHwpS6DU0UU9Zb-AhPPAmWZca644bSL5vaQbyF9SDc5umlaYA0PS_QdsW2A&_nc_zt=23&_nc_ht=scontent.fqsa1-1.fna&edm=ANyJclEEAAAA&_nc_gid=EATm5ibRuWfwfRxjlVRHaQ&_nc_tpa=Q5bMBQHNkDr_GrIDZFpmN8Q-kqcWjPIu7ff4B3ATM3o_7hArMZQXdjSdqIHVReAsdSCBBBWpYylVIlgKcg&oh=00_Af1uMDOC_WTArxAynAdTQ0A6sz1mxgBoo7TVpc2CQt2h_A&oe=69EA7E63;images/074.jpg
075;25717898661206744;CAMISA FLUIDA BOLSILLO;6.88;sin_categoria;unisex;XS,S,M,L;S;True;https://scontent.fqsa1-1.fna.fbcdn.net/v/t45.5328-4/629945813_920861800282497_7043489799808808910_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=c7e7b7&_nc_ohc=MuL9ANCRX8YQ7kNvwGkgCE0&_nc_oc=Adq0oSouv9gVVicxpHBh6EMXYW_pAYCWrNXOm6RkNrvxM0ZQkw8YCy48eV1qCwtniYo&_nc_zt=23&_nc_ht=scontent.fqsa1-1.fna&edm=ANyJclEEAAAA&_nc_gid=EATm5ibRuWfwfRxjlVRHaQ&_nc_tpa=Q5bMBQFA1gtTwZfXEfdVr23Uffn8xhM7LdUKSQjmx3R4TosRlXB53-7gVLaAxLsj-iXPkirl3KtXhzZuLw&oh=00_Af0TnexcsxhSV2rOQMcmOr7lJwxd9sLuIX8-hWUh4lttqg&oe=69EA7334;images/075.jpg
076;25735006256163884;VESTIDO PALABRA DE HONOR;8.39;sin_categoria;unisex;XS,S,M,L;M;True;https://scontent.fqsa1-1.fna.fbcdn.net/v/t45.5328-4/626291486_1609265883454286_652758996128961693_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=c7e7b7&_nc_ohc=dkkEH7Rq0S4Q7kNvwHuH1Ze&_nc_oc=AdpKR3UX21TH454yUoDBpYJtQ-r1vQ5zB5RnwB0nIA6lhn1EoiTuWSXAY1BKEFrkJFw&_nc_zt=23&_nc_ht=scontent.fqsa1-1.fna&edm=ANyJclEEAAAA&_nc_gid=EATm5ibRuWfwfRxjlVRHaQ&_nc_tpa=Q5bMBQF9W2nC0ackLDpc9z4nEjAegZdr_ZHSmYYYI0uC__0U0j_Hnwhw1MgJhX-qMt48tF_zsH4T4YJaGA&oh=00_Af1Uyl8_xSYaKP-qPM3NGknz_ZeMu1Ti-gwbd6J4eXQcbA&oe=69EAA2A0;images/076.jpg
